Business Id	Name
cKQA5tdgV3PAUM9dvkOTqg	Concordia Community Solidarity Co-op Bookstore
Cl3oy-7NkQePJ43pMiTC5w	March� �picure
cL8CtwxEOtsoJo3kavkxCg	Dera
clAJn6wOvL4sDhXuChkDlQ	La Chilenita
cLFKFo02xkxvPszpj4_IAg	Arthur Quentin
cljQm82NNKAhnxTqk4prqQ	Dairy Queen
clSpEAO18RCH2n7PQMwN2A	Madisons N Y Bar & Grill
clXWPRAlZ9DFYHcEdI-ukg	Kuljit India
CmBn3AZ15AdJKBy3A9SnzA	K-100
CmqPSH-mSvN3__ltaiGz8w	Pizzedelic
CMQwCY4kd97KBRAi9j3U4A	Rocky Mountain Chocolate Factory
CMWxDaXQ4lT2MxQyG4rOjg	Sandhu
CMXHCp_0xTjzzYQ95stH2Q	L'Autre Version
CN0otsePXSNYmW9n9ce1Tw	La Bi�roth�que
cNB5VeEwJZ6fwuOpAPoi_A	Rainspa
cndx8W9hhTspDlzic6yplw	Umi Sushi
cNF3PPOwtCcCHbsVYq3jAA	Kitsun� Espresso Bar
CnXQQCMuhbfhp3zpXQIIug	Ziggy's Pub
COCx7u15yxtFwEcck7Z8Rg	Magic Idea
cOg-DYeCB3CCTVcBCUnSbQ	IGA
CogtYOyfctL4yT0L4pE-4g	Restaurant Wan Fu
cOuf4T33pbwejU6BxqtVzQ	Fitz & Follwell
Cp2gXLL8VbHRuizKyFC7vA	Carte Blanche Coiffure
cp2uh3x3gM-sjAVgnhZzQA	Chez Carl Express
cP_jZtX5gPEQOM2DnimJzA	Le Rajput Authentic Fusion Indian
cpF5C1nGFToAMYUdszSZgw	Damas Restaurant
cPF72U2KCvwtXMUa_9DsCA	Costco Wholesale
CpLv4OOJDk1Rq_LzG_eZ3A	Annex Vintage
cPt4zuN7EJuUgF60_6kVPA	Restaurant Primi Piatti
cPuqJvmGGcYAk324lB8Axw	Le Bath Room
Cq-_4M4yd7glH8OXEclU2w	Embassy Suites by Hilton Montreal
CQfhRg48QRPWldVXPXeIQA	Montreal Central
cqnJWVfQ1kU-gUhXPC_Hbg	Tokyo Sushi Bar
cqqJmIfZbOPGnSqnn2Sp5Q	Awawa Pastillas & Saveurs
Cqwc3vEwBfACCxmzwcwc5Q	Pho Mymy
cR_Ax0B5zi-mXjcChs2huw	Restaurant de Wang Ji
crNzc-8DCqdBb1YhBSfrSw	Christ Church Cathedral
CRQh-luHlGDLQwJqPmxWDg	Second Cup
crWYM-PrW5R9STQ6AsI-2Q	Saloon Bistro Bar
crZy3ApgB6RsDVU9TwMNwQ	Chez Carl Tapas Et Bar a Vin
CsItrbBidc4UdubQSHb54g	Restaurant Chez Lien Plus
CSk9wpn5SoEPrBsozcIZaw	HI-Montr�al St-Antoine
csLCpSGrrOvho-0JelMb7w	Taj Mahal Inde
CSs8bfkceBOmdUZtIeUYZw	Tais-Toi et Mange
csxUCYdVH0zTA8uxvw9WwA	Resto Cafe Chez Anas
CSyxnt23VjEH4Wn9Gcbu_w	Boulangerie Bocadillo
cT1aPz6FMeUfsYzdp-dYQg	Restaurants D Lafleur (Les)
Ct_gkjsxS_F022QPJ5h9xg	Kant Photo Studio
CTAVVEpmrVSjC_M5DDmRcA	Chez Lien
CTESGpFpqiNRamFDM7GYuw	Saj Mahal
ctHKnpJaDh5uk7Tz8wMmBw	GAB
cTih3cXw5hYfNygl8DDRxw	Chez Benny Express
CTMPC_wDXHbXU2Iq7TBkRA	Enoteca Mozza
CtmTLJdR1PkhWWZIcIojiA	Cultures Thai Express
CtPqfJ9RCJWf88yzZQdn8Q	Les Moulins la Fayette
CtQIS6qIEp6ZdxyccMrdYA	Pho Ngon
Ctra7LoEaH6wezJsK4jBAw	Belle Province
cTW0jeeyTgKT3HBa1Vpz1w	Hotel Suites Le Faubourg
Cu5c7lqVyTwOr_Vge4HARA	Delta Hotels by Marriott Montreal
cuj9sR19dRmO_UPnKUdjZQ	Resto-Pub 100 G�nies
Cv0cRorCDcJhETsvHAZLdg	Lush
cv_kzlR5izJDjAm3gSLmFA	Chez Serge
CvaitQbPilPx06hyUrujvQ	Confusion Tapas du Monde
CW8Iol4tvV2JYfty0MyXzw	Super Sandwich
cW8OH9rODtkNsU6Xqbqcfw	Jiu Xiang Yuan
CW-oPBJ8U0f6gAiMWQ7UGw	Chez Cora
cWpypZPNGKRUthC-4f9tuA	Pho H�ng
cwqPwZ9R7_JOnRJZ6qJTcg	Breizh Caf�
cWrVXI3lbRZ6OrnSi9DF6w	Bistro Bozena
CxBpbcwonzABWCGT3NQaPw	Beaufort Caf�
CxDgoIg04OxYT7XG1E9itA	Caf� Diff�rance
CXl6rBmM8cnt6LeBEO1S4w	Hotel 10
CxVQSxy589AFldlM6Dy09A	IGA
cxWQoAQ12ncGq2vk9OswlQ	Four Points by Sheraton Hotel & Suites
cy-xWBCtsmcNd6b6it9rcA	Presse Caf�
cYCNtU8m-q_DQmtOcxvGSQ	Patrick's Pub
cyibZ2ijuDshKHlQs4IB5w	Nil Bleu Restaurant
Cyk7dBAEE8UJoqhD-nqUJw	Mikes Restaurants
CYs06J3_ddHTGKFpQPz89w	Avocado Sushi du Village
cYw4RAsznIVqFrQ9kmAxNA	Fuji Grillades A La Japonaise & Sushi Bar
Cyx-XMFUx2dYMq3pk_JKfA	Le Spa Happy Foot
Cz5q7nnjzJOwg8eCGQbgaA	L'Eggs Oeufs Du March�
CzA4kOvd0rZU5i8nC5GvXg	� Liban
CZCPO_UAI0fW2tsAxiMBdg	Restaurant Itacate
cZeqra76AUQyUj8PHQqzXQ	Old Navy
CZiHBcKia-6jcsE6lraxNg	East
czP0Smfm1tlIRcUXbFzBtQ	Monastiraki
CZpAsQ4kW53QQeyVmKoVEg	Residence Inn Montreal Airport
cZrib6eM8ntrchiu5CMoAg	Chez Chili
czwq6ix_Mcw-fTgeBLQpYg	Au Blanc D'Oeuf
d0NFzW1K-4birsUZ1hmfmQ	Rosewood
d1rQpDykpQYEehBW_ov-dg	RO Coiffure
D2x-qxb3ViF8KwDOee2amA	Coco Gallo
d3BX7NS69ZPZP2EdS4UfSw	Ye Olde Orchard Pub & Grill
d3UYtAjE3mIn22VsL38nPw	Jeff De Bruges
D5o-01CPEq0a2Ct-UyQBBA	Les Delices D'amandine
D5zcXx5399TxpjHFxa4uaA	Librairie Michel Fortin
d6oXFOut9FDvxEO2xjVknQ	Quality Hotel Midtown
d7grj3LHEEhVeqkz3qXTgg	Pizzeria Melrose
D7NI5tzoKYLQA884ehaxsg	Boucherie & Traiteur Prince Noir
d7ssh0xNwo7QJuVo4oMoOg	Canadian Tire
d7YC49f1rDwHoe4lECJvFw	Eden
d7yEPVrczwKe-Un9tSywbA	Boutique Tozzi
D8_shSLrAuFttRIS7g9Nig	Restaurant Bulgogi House
d8tEN5O6Oyp80EAf4RHMgQ	Dolce & Gateaux
D8wyNMdt9NvPB7fOu-uUjg	La Fromagerie Atwater
D9aoaSL6Ggvq-ZVi9A3kcw	Jean Coutu
d9pZ2ipRYrgOYEGjfAoRyQ	Coronet Pizza
d9XWAbaY9fYlDUvAKQyq9A	Regal d'Asie
d67r28F3VvoTXVOnH8xO5Q	Le 4e Mur
D550EvusQYPIpJtMTZwxRw	Montr�al Plaza
D849ukrOPziF9xrfdnx3rA	R�tisserie Panama
d_8DZLaxpTdAC5WnBl7xAw	Intermarche Boyer Mont-Royal
D_FDV5-HZzkfVfuhwUSD4w	PA Supermarche
D_gp5k21B-rVfHLTBQZS2Q	Pikolo
d_HuY_nbRPj9jThgnXrbnA	Le Cheese Truck
d_MJCPXIxotM4RW-2933sA	Club Chez Pierre
D-M0GgCnQEpLfwEgDquVAg	Comptoir 21
d-O9TFUh8fCNUtXrYXcQ5Q	Laurie Rapha�l
D-r8mP8Aj_mkmp3i9TQkKw	Le Best Of
Da70NinOmd4rj8lv7ZVr0Q	Moghel Tandoori
daE_4Rpi0yEa-dC-Pr3TWw	Soupe Caf�
DaJFuBHnP-E66UPvnD7ORg	Restaurant V�go
dB8t5tYcGAN2rqHS1w0fog	Restaurant El Meson
db9BY0FJvHLu7wLKhBxSEg	Micro Centre Plus
Dbdj-Y3uBydiQUqpaqgSmA	Universel
dbMpGh4p9dTxSn5lDSKE3w	Toi, Moi Et Caf�
dbr8T9yFshgHmgjYutcSGg	L'Atelier
dBuvwAHFrw_2ZJOUxYAVDg	Pastaga
dC6_quzKx_GxO2_6hD4IsQ	Le Boating Club
Dc7-8LoXPyBNR-yu_EfqrA	Georges Le Roi Du Sous-Marin
DcBnoIBkgslVVWrBdN-miA	Eggspectation
DCBTb-BehE6qdP2b-O74tA	Jack-A-Billy
dccIckfBjbbGUcKGCH884g	Maison Guang Zhou
DcolIpLdfQP5WAQE1lXrxw	Canadian Tire
dCp7L1CvBXktWyqpiNOHVA	Mantelier
DcwKLbPE0uQmuhbdec-rNA	D�panneur Parisoir Spot Caf�
DDbWrIgN2dqXuxWiBm86FQ	A Quinta
DdiwiOFsf0dqw7wHIekaHA	Vua
ddJiYBKcsW4G7I_QO6MpnA	Espace Tricot
DDll_nkH89E4LrMCJbrOsQ	Manga Th�
DE0e1LItvWARFkoddhC1tQ	Wrapcity Gourmet
DE1LK99ydvxExcawz5ez7g	No�l Eternel
del0tT278BPFWWroWW6GiA	Chez Bonbons Comme Autrefois
dELs0VO0zM0KphfwwVpO9A	Cartel
DesLM9Sr5i4j9O23zPxaWA	Brossard Bagel
DEV3v5osDOnqaToH7zhLAA	Rockaberry
DeZa3wnBg-3nD30w0BbLGw	Chez Monique
dFaY3ucGB8xW6Sdtm4a1Mg	Le Saint-Amable
dFelSjykHQOJm7Fgn8X_Wg	Crescendo
dfgENBCAfScTV-iA7sEDmA	Lawrence
DFGI8-C0-aFnkWJTJjfPFw	Congregation Shaar Hashomayim
Dfi39v93A9gNLH8m8S16kw	Restaurant La Raclette
dfpversPKUvbkLyvMzIldQ	Temple de La Renomm�e Des Canadiens de Montr�al
dfRm7X6BkStBUbfLtuvSqw	Ottavio
DFwSv34rvtChqL-Rpw9Nyg	Boulangerie De Froment Et De S�ve
dFXJvIPJH16u6R12URIefw	Mercuri Montreal
DGeB9sU-KfxHJVArtQbt1Q	Anabel
dgLePWtFrszyQYzg6_YREQ	Restaurant Inferno
dGp_zWXfAVZVz3w8Xc-0LA	Pendeli's Pizza
DhAzgpDv8EW9M0YTxMscUA	Comedy Nest
DHpDJG3_SLFV0AZsB6TOHA	Capitaine Fish
dI2cE7lpfZgLYx5NkX50wA	Vinizza
di4J7RmeNSmBN6qGj9rqng	My Cup Of Tea
dIcc2Z7m-JcHHLxwCuyfug	Restaurant Prima Luna
DIg5RR8NGGnJoAuBcoJO_w	MAC Cosmetics
DIPsqt8b5HdfhjnfJERpuA	Canadian Tire
dipVtFpLax3vV2wkzrTy8A	Estiatorio Yia Sou!
DJ2kpzMiRn5DWLi9u6XUkw	Edo Japon
DJADYrZwVUuB-genLIJi1g	Tutti Frutti
dJC5OybrkQzYUyheq_d9jw	Indigo
djDpCqpdwqL8WPybCrw8yQ	Manzo Pizzeria
DjhiChCqDdp3MZgF9bua4A	Fondue Kim Long
DJI-nhBjADCP0eahvVbZKA	Ongles Pro
DJj0HFr9CbbBHn8NaGyKdQ	Uchi
DkGi-27ZzPEH3Ver-unJ1w	Bistro In Vivo
DkLvlCP1RvauIoT5tX6VMg	Pasta Tutti Giorni
DKtvQFjlLJKGwa0EFzj5bA	Le Sain Bol
Dkzrsq_88pTD8BG1keiGJA	Orl�ans Express
Dl0aiLB55cpQTHKmDISZag	Holiday Inn Montreal Centreville Downtown
DL5d0rJbMuYO6ECkQzWMqw	Eggspectation Resto-Cafe
dl6Izhyti1z8iuinHc9qnQ	Muru Cr�pe
dlf3VARfcFZfR9_4eab7-Q	La Belle Thailandaise
DLSagaBdoXSKn2NUAbdeIw	Pain d'�pi
DLt7ji-6PdhlnDPWov15Wg	McDonald's
dlVVSLmEKNWgfuhbbOC56g	Wakamono Restaurant
dLwCSlWMuraOq8bNKZvz_A	Salon et Spa Crescent
DLWtKlHUZ_kstqsXooNZLg	Alambika
DM1IbDhOpGHAp79shHBgGQ	Restaurant Karoun
DmADRy3mVWKmNt-X0cbmwg	Les D�lices du Punjab
dMbnQHGiKQ74nXSXpAHgMA	Restaurant L'ardoise
DME3ecwggk6mhKHTRkLEUg	Restaurant Pho Zen
DmJ-P77lqnUWaWgSekNokQ	Galerie Des Sources
dMrqKqEkVKK2N72qwjoaSA	Tan Tan Kat
dN_JiMMdNn-q-7ViouYcGQ	Le Contemporain
DndQg8TjupWZWZgM7cm5aA	La Cage
dNkrV-sMBhut-Vz0g3dk1Q	Sac Wich
Do1e3eetKMef70hDH8P-cA	Jardin Nelson
DoknkTENETi5OVPSRu2hWA	Gigi Pizzeria
DoKUOUwAsWrlRY6ehzQV_w	Brasserie t
DOnGNhDso2y58w_cz7BIqw	Le Chalutier
Dp2d1KeZmTF9W6OAKQUfoA	� Table
dpmerZeIEFq66T_PypbsPA	Olive Press�e Olive Oil
DPoiBDzi_cNFsZsX84yLVg	La Petite Cuill�re
DPVIgqQvGjAFd1Jf3EdWSQ	Imperio
dQcVA7JVApPRdpaBbYJKcg	Dunns Famous
DQhv57Yx5LDhUfpZqQVypA	Cuizin
Dqrwx3Za1_ZJStjXmZ1wjg	Little Sheep Mongolian Hot Pot
DqsSeBoI_YNev0OLb8H9Ew	McDonald's
dqtT7i1VLxR8-YDdWDMXlQ	Mega-Plex -Guzzo Marche Central
dqUNxoAI1tHMHdsuK0QfHw	Restaurant Le Jurancon
dqXejNUbrRZh6vky2n_aMg	Deer Garden Restaurant
dREfKdUDLsSd1LL7-_6rLw	Restaurant Atti Montreal
DRjfJuDnJeKJkbbVGwW5iw	New Residence Hall
DrkBCczjVhnh4E9z1bUvvA	Kanda Sushi Bar
DrtgcmTbiOA9e32TGeBijA	Restaurant La Strada
Ds9cKpbfPiXb11tjrMDvLw	Studio Breathe
DsCe_O6mYFCdx0XpCLUAHQ	Sushi Momo
dShA2Gkr6fkjyxq0TgJdDw	Les �clusiers par Apollo
Dskf5M6jTE3xpqDLGb1OlQ	Tutti Frutti
DsMez0mCXw6dBTW2jQQQBw	Kanda
dSoIpJngArTiFW7oIfeplw	H�
dSQ46sj2vP68pdIKwqaCCg	Kazoom Cafe
dSy1YcdI01okZJHV2iLUbA	Laurea
DtBJZtHWp8DzPquIUXW-rQ	Petro Canada
dtDpGI9KtuNXPeupF4r7Aw	Pizz�d�lic Pizza and Pastas
DTlNsTq1hbpsXYfXNr3C-w	Falafel Freiha
dTQCsxrohgiSLOJiKTOrQw	Hinnawi Bros Bagel & Caf�
dua8728HOP3iBJrRj_YAFg	St Viateur Bagel Shop
dUBbhYQ8mWs2elIn3Hfg7w	O ' Sake
DUgLQOk4JWbrHbjC4Wlg8Q	Pierres Saint-Denis
DUnvDvY-jdG2H_Nqae3mWA	ChuChai
DUxibGmcvaYhg1k46cnBiA	Brulerie Urbaine
dVbjS8t4UXh7wdeUaIGsXQ	Pullman
DvbR5H38dqagijUNPvfbCQ	Quai No.4
dvJ2ZVDCxj_HWCUeE8LPxQ	Restaurant L'�vidence
dVjtpCh0Y6rbHcx3Bhhc1g	La Conca d'Oro
dVQ-dc8sStfx7BXIOIs6NA	Lasagne Du Plateau
dvX4JZ_nQbdzOUfpeDIw-g	Big In Japan
DVX-ugGGBJ948eqt-z34qQ	Dairy Queen
dvXKsHW_WIdRbbE_Jsxx3A	Cineplex- Starcit�
DVYiSItF5NjDibM7_iyXCA	La Mauvaise R�putation
DW5p-w9ntpxZlLNMkY9ShA	Otto Ristorante Bar
DWC8VQpV6PiVWsuLQF4-mA	Restaurant Al Sultan
dWCZbV5f9zzRcP0FMbtLIQ	Pizzeria Magpie
dWkvDQ1uJUXki0JTd1OyZw	Augusto Al Gusto
dWT8Q3fK73BE4dlymQiFKg	Restaurant La Belle Province
dXezFE77X4sQyqGBMbeECg	Casa Grecque
dxnVC1faiD1jK73ivRAjaA	Grumman78
dXTtIvLU7RbDFVYgyi6BEQ	Le Verre Bouteille
DxUTALMW07FD4YlY3jTgAQ	Quincaillerie Rona
Dy6NUM4NzEdfGLy7uDmXcQ	Montreal Poutine
Dy_4GxbjGmy178b12g17vw	Jello Martini Lounge
Dy_iGVe9RpOLw14Ww9_jaw	Le Petit Coin du Mexique
DYBlC85wszON4L0x7Dw-vQ	R�sonance Caf�
DyDuuMCjCQOik6yB_oSOHA	Genki Cr�pe
dyRAPY2IVeykTZRI6JgWfQ	Scarolies Pasta Emporium
dyyoh-chJXdFHCwZPJSjuw	Provisions 1268
DZeTBIubFM6M2qPPpa0HPA	Yogurty's Froyo
DzjqeV0AxSutsEscHMBoHw	Boustan
dZK9rugQ808wdmIXALMc6Q	Obsidem
dZlGUcKuYaDHzuHyO-jvUA	Caf� Sardine
dZm0Au2N6FpbjFi2o84lTA	Orienth�
dzreSF6PB7mg7NflzuuemA	Sheraton Montreal Airport Hotel
DZUuB-afy0GEzlPdDHvuFg	Patati Patata
e1_MTuBa4LTN1E2RKh53Xg	Zytynsky's Deli
e1VAGd1GZbGfjPs25w-AOA	P�tisserie Goplana
E2saBG7KzXvWOrfF4L1qQQ	The Fortune Dumpling & Bubble Tea
e2wph-eQnzFeVb4X-Ewisw	Cr�perie du March�
E3WgzZ14T6SJiEvShN-5XQ	Restaurant Boca Iberica
e4BpdLNGsmEuNi0vSqLw7A	Montreal Poutine
e4iHcr0DstmPtQ1ve5y4Cg	Shaan Tandoori
e5JCSD4LlAmc93PwODwwfg	Bois Id�al / Rona
E6MmEej-kUvkY7nz_r4Lxg	Caf� Vito
E7aMofC6KrCw3cFIcza30g	La Maison de Kum Mon Restaurant
e7bOG60SSb2q0QXQDBhDqw	Express Indien
E8o881o5N2ugYNN6HphqCQ	Circos
e8Xh5J6w4UngNoiRc5hLNQ	Gourmet Asian Fusion
e9Demw5oV0AW1Y-0-WAwKA	Cafe Java Mythe
e9Ee1E-hdx2v91NUw96eIw	Khorasan Kabab
E9IDR5S1JT4LUjN2VLp4Bw	Peg N Tikka
E9Kwi0vS_zbsJ8NLThcAqw	D�lice Oriental
e9qNHuBx68NEUpL8GiMejQ	Cocoa Locale
E9T2XZsLKgrPb6yT9brVzA	Restaurant Chalet Thai
E9Uleq1P0ZSILv2YUWW_JQ	Rotisserie St Hubert
e9VNs17K6yNThwIt35baWg	Resto Burgers & Benedicts
e26UYIK5zR5qeLltyftk7A	Monument-National
e_BpyOhqkaz1rjTQSXTfrA	Steak Frites St-paul
E_ol8_CeQ6elUxqu3iQwnw	New System BBQ
E_xXissH_LyqJ4i4zPGZ4A	Best Western Hotel Brossard
ea3whivAzTgVReb155HWLw	Tri Express
Ea9N3E-s0gsK7EPVvrrv_A	Aria Nightclub
eADIxsX-svO4fMMGqk6T_g	Provigo
EaEGBC6wpkhpRu38PBTg4Q	Thavas Boite � Curry
eair36bfzUoImn4JBcsrUA	Guy Raymond Photographe
eAsD6MEwB3lx5ANxEydzVg	Ambrosia Sant�
eAtofUOlEpoQTfO1ybNhyg	A&W
eAV3ovRkYKWERTl9p33RQQ	Sushi 999
ebEIMFSYUsBruOel-Zkqbg	Arahova Souvlaki
EBtQP_e-9kt5jjQfm6RBGw	Les Delices De Chine
EBWNHS3j_5eqGuvp1aNdDA	Vert pomme - Fruiterie Meloche et fille
Ec7aCc8MdT0gGpZeoVpPwA	La Guadalupe Mexicain
eC_J3_4kp7dHCVLn5h99cA	L'�change
ECgAFrTCVNvTdt2P9Ze73g	Dani's Pizzeria
EcloJkwVEbBLO1umpvloOg	Grillado's
eDugLwgUSVujvNjz_cSzlg	Montr�al Caf�
EDYbHRasF02nTmoF65iIBQ	Restaurant Sake
EE14LUTGkw7NVcpP0d_x0A	La Trattoria
EEBI6c2MdkeGX3yJ0EnTYw	Caf� Sfouf
EECPu7ZCK9hlLI92WC7-EQ	Planete Poutine et Cie
EEilz21hc30ixgDcGVTMfw	Quesada Burritos & Tacos
EERx8ioBQnVoL4QmMPu6Yw	La Saigonaise
Ef8XRx6dntxfFgYXP_S61A	Le Billot
efAQ93g87dpKFxDv6Y0TUA	Mamie Clafoutis
EFg_3OAD94jja3whrA_H6g	Club Sportif MAA
EFHu5CxNSTDVAbCZqDpVqQ	Pinq Taco
eFjJOXNv2jnzIRfw-njwxg	L'Alexia Restaurant-Taverne
EFqPavY9_DQdM21C0KTXtw	Van Houtte
EftjP2_4LzwcXYS7xVk8mw	Restaurant Le Flambard
efUQKzgsSe3ttZJDLRzKMQ	La Touche
efxuyL7ABgBbhgmSryvAZQ	Zen-Ya
eg2XOKi3iLTVsOGEBoAbhg	Juliette & Chocolat
EgBYQFVko4riToNPrZbNog	Chaussures Pietine
EGsNTiWG7ZxMUrskp4-wfQ	Restaurant Miracle
egxS3LZ9hu2_rWeft9QhHA	Fairmont The Queen Elizabeth
EGzFpBmr3UdHnNgyC7jqdw	Livraison Bombay Mahal Express
EH8nf6QuulriKVQFM0cN6w	Location D'autos Et De Camions Avis
EH_eLoNJy1ZGlQwNJ9n8jA	Just Noodles
eh-x48N8EhXwa665lFGaSA	Cluny
ehaFMw4p0PNkkz-uW1RubQ	P�tisserie Cremino
EHCeed5j67MzQUIPYApgaw	Autoplateau Location
EHGFTQpcmQ4OOA2q9gSKng	Want Apothecary
Ehym62RBfmV7Ot7TMuAMRw	Gourmet Laurier
Ei7sdBVvNyem_SCxaAnPdA	Luciano d'Orazio
EI9xvGMLfVt3zXQmwi7xVg	La Clinique de Sant� Animale
ei52DJb-aVhxWSzNxfPsMg	Juliette et Chocolat
EICSofYdcf6j3MPud83wjA	Les Ongles Diva Nails
eIJ_QlrzHYmfpGSEOZnHTg	Nu Art Caf�
EIRWO8LORufGJL5qHK6yIA	Maison Boulud
EiT3JiqigVM25Ec1lITUtg	Boutique Encore
eIxI8HjV64E-1hgNfS1F6A	Hotel De La Montagne
Ej7C-K5yo7Gbb9S31OYu_w	La Rouladerie
EjJte9n1UmJak4SgkPEU4g	Santos
Ek9oZDBw3sC_ZxVyHMPFdg	Broadway Cheesecake
EKnpb4_fE_UnLRzIeM9_Zg	Chocolats Favoris
eKp-9MlaM2Uclfdtf1dM-A	Sukho Thai
El0zP2EK0DuqRFQRk-nHpw	B & M Restaurant
ela9Je2E3cvqKKA8n9jZMg	Restaurant Renoir
elstmdus1x-alE3RvVP9DQ	Maison Indian Curry
ElTdljGpkETYZIYegTK9JA	Frite Alors
Elz8GuWH-aMvpDlMkcDbkQ	Bravo Pizzaria
emaL57IaNjgiVlMnG-CPiA	La Luncheonette
EMD6yobRZBdHc6xeXRj4aA	La Sala Rossa
emEEGp9qWxMmNJtiTKUayA	Twist Et Creme
eMfXYPLUcx2HnnctnaPq_A	Hansel & Bagel
EmhVHv4s3rfdAOqsHPo3gw	Pandan Cr�merie
emr4inqCK0zrGkpA9e1eBg	Restaurant Shoji
ENMWrZcSX2H2y-DhpA9QSQ	Ad's Buffalo Wings
enMYRLiwCDZJoq_TSg8pBw	Sushi Star
Env21pieyFD60kaC0xbmcg	Restaurant Pescara Pineta
enzTlNlEdplpcR6dQM_4QQ	Canadian Tire
eO0IBVrHOU3CezXieQ62SA	A�roport International Pierre-Elliott-Trudeau
eo6bFXKrwzXhXABnvc4KmQ	MTL Tattoo
eOEDf0ravlF9FRDsNW8K0A	3 Amigos
EogXTwuUMjSttclIs1092Q	La Cr�pi�re
EoHNVKLgY2f8B2avLGegfg	La Cr�pe 2 Go
eOIl4s8UlVk8AJf7l_6V5g	Alina Esth�tique & Massoth�rapie
ePaGSbE-j_TjpQYAlbPZEQ	Pizza Mega
Epc5Ktnjmd4Vz0lByPc9KA	Jubar
EpLbqBe_GCiLuoPoq5OaDg	H20 Et Sushi Bar
EplRv5dU8kbcZHVqBxhTpQ	Dae Jang Kum
EQDNOXW3wCS7ZdlyMOMNvQ	Ogo Sushi
EQKLryWVl1XSH_YthFDNjg	Ming Tao Xuan
eqNrSJTDdh9mmRTEUMgsRA	Calforex Currency Exchange
eQNUJqMq5t7pwwwtXZ_iqw	Chef Kebab
eqopBtGT3sDLlAyq2Mq2eg	La Baia Dei Formaggi
eqQRWWz6y2EvVFHNal7IFg	Mon Ami
EqrOAyElnB4vn5sX4GAksA	Cookie St�fanie
eQXcGR6vE8XtMXNr4WBiBA	Centre d'auto Bernie
er0igxfiINm-jcYyppBGyg	Maison Tataki
Er6aqqVvHMyhkJtbGX6KIQ	Cin�Roboth�que
eRI_wjeDJwS_2IZAqUQA6Q	Sushi Itamea
erkv-CZOE1K1FtfHKkGqbQ	Takumi
eS1ueKiutSsiCCqDa7e-gQ	Restaurant Rayan
ESk5ihObt0uAyyviUE3UQg	J&R Kosher Meat & Delicatessen
EszEYUwjB8wrO_jkLRXPvQ	Restaurant Trattoria Di Mikes
eT12mEALuvF_VUFsq7oplg	M�m� Tartine
Eti9CzKaIkN3CYrlE4CyPA	Chez Claudette
eUEmjHB_ugaq5FDVUWs7VQ	Caractere Chinois (Le)
eUM3W7s6CUZkaUJDTRbP_w	Al Taib
EUqCIk70-jb8BKKKfP2wQA	M sur Masson
EURL0YpVvUoRoXx6eop4QA	Zibo
eURPstVQnfF7IPx07tQcSQ	Z Tapas Lounge
EuRTuzFXKFLe6Hs_VsXSVw	Les 3 Brasseurs
Euzjs9u14MpA8JqxEdOUKA	Maz Bar & Restaurant
eVp49f72coReF21UNR1k3Q	Boulangerie Jaura
evpAmvJMiHtGnBZe5l0UNA	Petit Bistro Le
Ew7bzWG1NisYv1GcZBoCRA	Iga Marche Etop
EW_Dm3hL2R3VjUtkyy3v9w	Jockey, Bi�res et Cocktails
ewbC_cJYV158EtCyokaYzQ	Henri Henri
eWNWOiJirre6XIC0ZuQXHw	Le Tequila Bar
eWsnid6_rEzGh3f4GPElyg	Mayfair
EXc-2pkvp5gZzbm1g_XE5w	Le Coin d'Asie
EXdKd9VZ1-qUsJEcGC5J5A	Caf� Maurizio
eXlkaU-XihYemiLFfXTwAg	Pampered Pets de Westmount
ExNHUf31WOO6xX-9-kd0lw	D�panneur A.S.
ExSMFWW0-Rsql6k2SWIc0Q	Hot Dog Caf�
eYmiExDI2DHgYc_rwO4ccQ	Restaurant Le Bleu Raisin
eyQvXuy5X-0ItJ5q1baKig	La Pendulerie, Swiss Chocolate Shop
eYVneqRgfEFMcxKImtGULA	Montreal Airport Marriott In-Terminal Hotel
EyWKKd2DjQPZlNfttSw74Q	Five Guys Burgers and Fries
eZYlXKdQofwynt5tDcVqdQ	San Gennaro
f0wKDx0mVmVVgNfs7D_ahQ	Java U
f1X9PCUnfXG7f0TkLbjBNQ	Hotel Ambrose
F1yXOy92AGumUP1ef0RTgA	Restaurant Soy
F2BBQrVFOiP-94gTWwzp1w	Mamma Mia Restaurant
F2bKbtRIfX8fVwNW3g5EVg	Restaurant La Nouvelle Lune Indienne
F2hK9tBKtzOtISJt6Srneg	France Decor Canada
f3dBcIQfV7vUV6QmjlkE2g	Costco
F3eY7CiRujPJG9UVYK8CLg	Campanelli
F3L5_nTQh-GqUd66IRqbsA	Sequoia
F4Sn3Z9SP9xSGgGzqjrhlw	Restaurant La Maison Du Nord
f5_Gk_KHHtYCouv25iew_Q	Kapetan Restaurant & Salle de Reception
F5eNGJLygRhvKVuWbsCItQ	Rotisserie Sud-West Bar-B-Que
F5sjs51uyV_8PMgmvJsWPQ	De Farine et d'Eau Fra�che
F6bi3LxZyuydcVtam38hSA	Le Paris Beurre
F6bTH4qztK9HBDp3kNzsWw	Ma Douce Moiti�
F6kJ7Uv-jR71GemsUqqS3A	�m Cafe
f7nl3bU6x570TIsfwiBL8A	Yisst
f7r8VgMDqDFDtxzAgaJkKQ	Saint Sushi Bar
