Business Id	Name
GZFfHlX-hLlVR1KFQK1_Ag	Jacques Meyer's Culinarium
GZKJ-ZuZ8FR7pFDno8fSeQ	TSV Gr�nwinkel
h0i4gaAXH3GsU4n6yqzL9w	Chopsticks Express
H3mGN-sqRLpXrHlhbc_8zA	Mini Italia
h3oTapYP5Q1G_u1t9xN64g	Trattoria Toscana
H5HP3XK0wYpCeHga60zg4Q	Badische Backstube F. u. E. Weber
H9FMHAE6UK55RH0N6yItEA	extrem pizza
h19yI0EpnAmZ6u-8FaMHrA	Rheinterrasse
H_N5mmhIApJuh-FLG-2txg	Osteria Calabrisella
h-L8_QFAaGaXRxY1HsuRGA	Ristorante Da Rocco
hc4D6AnfzhtMpOCWgXaZSA	K2 D�ner Kebap Center
HE5iuNFpQ1uKs1KuzLgQow	Badisches Landesmuseum
He-DZK510V8MHobwyYBr4w	Caf�s Pierod
HFCGZPpfnHpCDfLYRjjkng	Kaffeebar Schiller
hfl9dNooP69TCQus3tfaGQ	Hoepfner Burghof
HgdywOlTmkSZ_7WM1foXQA	G�rtz 17
HGfHTlOGiET5eWjDY_Zw7Q	Brauerei Max Wolf
hgGC4Y8TsJRuBTGUn08RBw	Nachtwerk Musikclub
hhCpRudOwsKhqnDFahXfZA	Mille Stelle
hhJKsnDFDLGhIbvzFhWAEw	Aaaa Hotelwelt
hhkBYTa41cgPFAE0v9xrBg	Ins Blatt
HhRsdzXs__gDxZ7K3RWLdg	Zum Ochsen
HIlcj33VY5Aa6eOuyu04Og	Autoservice Maier
him1b0hMxc1m8RVCj1gQIg	Karthago D�ner
HIZTPZ4tXvB_EbNh3DFFNQ	Stadtmobil CarSharing
hJuw__aAzsTKNZjLpFUUcg	Cortina
HL4TxicNtTTJ_WmTMpg1rg	M�kra Electronic Shop
hMcEVZFUn_DOnvLkN9ztwQ	Bundesgerichtshof
Hn4X80Mughw7s2ImIUipaw	Bleu
HN7n-Ms4X-sXn2Yz-pKgwA	Depot
ho0ycCxMxuQmcIS-aIj-TQ	Ballermann 1
hoMYlkrb_FVGHxgX4s9QOA	Pizzahaus
HqSEeW3CCeQ6c-0WlNo-8A	printor
HrxiJyQx7qW9xlMI83pf4A	Como
HTTgh_AzAfC09l2WyRZX5w	Badisch Brauhaus
HufIoqr9onRXIO9DrjcnMQ	Juwelier CoCo
huNUOZSeshXtXf_P-ZC47A	Der Pf�lzer Grill
hUpQanrrN-jdyfB-4hUJOA	Jolly Station Getr�nkeservice
hvr8NYKtGbJL0T7Y3WRv8w	Biergarten J�ger
HvVAa7W0h7sRom6rYPB_Gw	Turmberg
hW63nfujjfovCp_MS26UVw	Istanbul D�ner
HWbMWSe_ZTE_tzP9ocim4Q	Yasmin
hWEG9OmXJ2rPjwB5H-oetg	Blumen-D�rr
hwZfVaI9BYrhvOiPx1MEFw	Zum Goldenen Anker
hXuQgPheHrZHfYM_cqibIQ	Pflug Durlach
Hxw62K84VXUysh1QjWZlqA	Big N Better
HysgvS37Z-XMqL2G9FmsQQ	TeeGschwendner
HYWs2uSBdFgj73yvKm7gLQ	Wohnzimmer
HZc_AmZTP9UJLygjXBGlkg	China-City und Japan Sushi
hZQU4GhAG2WrJmNAZ0_gxg	Zehnbauer
I2nPfACCnDbuGRHB5wafWQ	Clubhaus FV Sportfreunde Forchheim
i3-gDkBnCj7-2X3fDkkRXA	Gastst�tte Einigkeit
i5OJAtAfw_adcXuiYPXM2w	Marktl�cke
i5RiBntsRyVbH4sZPnhfyg	Piccola Pizzaservice
I_Xw9RZ01FB_7MetXIlrfw	Staatliches Museum f�r Naturkunde
I_Zobc5TXNMAl9PxasrUcA	Pizzeria Al Ponte
ia4OINUjKlm8tbpI3i2s5w	Gastst�tte La Fattoria
IA4P3XkXs3boHlQ0v5CsMw	prinz s
IBIXSk96EGamXhd8jZJ04A	H�hnerstall
ibs9X0FApCT9yt7o7kNpyw	Elios Bar im Queens Best Western Hotel
ICQLD1gYrYlnahI-wQabQg	Saray Grill
IdkXYNl84sM8g84RL-euQA	Dr. Eberhard G�tze
iEg59rSBqgoASuyCGV3oMw	Rimelin
igf4FRdL8qxIpYWYw5WYKA	Cafe Gurke
Ii03xj1XMhwFBOYfE2AHBQ	Bobar
iI-JzHYx0SQrnW3jBE2ZPQ	Dr. med. vet. H. Wessbecher
iiB7mtJQEkwxhr3ka7Wb_w	Eismarie
iIMc7_Kuipe4IO9CXPjk1A	FreshSub
IINSC_0exUY9g6sAmo87tg	Zoo Terassen Milchbar
IjmbpK1bK8r3-c4bBb9N6Q	Maharaja
iKFaOwdFxiWutQPaUUNmng	Substage
ILFArDwgCQjTTOs7B3bYBA	Star Inn Hotel Karlsruhe Siemensallee
ILl4rQCUGy7092p9ZwQ0zw	Iuno
ILtKHOTf_EwrzAesMeNBOw	China Restaurant Long
INsIrE2YYnYqO3_nmGj4gQ	Radler-Martin
IoqDDDjJNLBD0IW9AYbYnA	Kindergl�ck
iqabqwO_ZzWDZfasJy4ILQ	Mamma Leone
iqNw9UHBlsumItmncc8zAA	American Diner Durlach
iQpshLrII8DHUm5zJId0fQ	Ludwigsplatz
irK6XZ6yBrs6EZsb_uGMVQ	Starbucks
IT4_iHuLkHBVl8gcKvL5qw	Casa do Jos�
IuHDE3FdVwFlBb5zZmsr7w	Alt Weingarten
IUHSaYplitEtiCS_J3fy5g	Restaurant am Grollenberg
IvdsbInH0OAjk2lIiuGxJw	Gastst�tte La Tegola
ivlbvS9I0457UyljErTDcw	L'Incontro
IVXArbjJxt7Dpciz995hwA	Turmbergbad
iYyVFRBxOd5IwVSrsQu1BQ	Der Backladen
J2ydU33ZLTdXHLhG9YKlnQ	Kroko-Keller
j6H1XEdbv516TevwrWKB1g	Zur Alten Hackerei
J6OFcAKsbOvzZBoNqTe2dQ	Eiscafe Am Sophienpark
J8Iumsh8ZhDIsbYuRm44AQ	Restaurant Mediterran
j9O0sCvvAs2w-6sfum-1Mw	Zum Bahnhof
j-v-m38xQvnFtdGsm6GXkQ	ATIC Friseure
JACNqt4si0ciKrnKWfBKRw	Kindorado
jAWUEUMysKTW605pkzFT2Q	Vesuvio
Jd8dJj7xYvDlQIBPh4OAjQ	Wolfgang Gabriele Calmbach Wiedenmann-Calmbach
JDrNMAJH50LeypYcyCvtvg	R�ssle
jDX_bbjZ-4qHyKY8IE2vvQ	Metzgerei Sack
JemgxznJZEEAsxfYmV5fBA	Brotkorb - Hatz B�ckereibetriebe
JEsKdG3DB8x8OVMUPd4rsg	Restaurant Kreuz
JfmueQg8DCnM8cOHMU8mAg	Restaurant im Hotel Steuermann
JFxYTyGxtmxZSCQAfkcD1Q	Hauptbahnhof Karlsruhe
jICAZqd25tqWiOdErWgufA	Pavarotti
jKF4HnOgBKDPOj-1bgwyrw	Flux - Die Wechsel Bar
JKPfm4KBvDoAKJwWiMz3Lg	Baby-Center
jKY7D_U0LMoq4Gx-UQKgdw	Sean O'Casey's Irish Pub
Jlj-EGnDvkcEpS3k2AX9QQ	Sack Metzgerei
JO7YPZUarTWSmgH6lvvo-g	La Corona
JpQ39ls7X6SHuRywHofweQ	Zi Lounge
jptSDzDj9XS82tlJk7T1mg	Anders auf dem Turmberg
jqGVJRgYeeDBNGwDf98e3A	Radhaus
JSa4ZYN1NQoQgzYJ_BJEmg	Pendel
JSUrYTag6F5_D9sVrUEtjw	Marrakesch Imbiss
jthSxhOVK5NH5FGSPKmkng	Wera Fliesen & Design haftungsbeschr�nkt
JtthDxLSHiCopkUfS2NlSw	Optik Vision Brillen & Contactlinsen Am Ludwigsplatz
jVAsYNTmNE1q6tttEv2P-w	Viva
JVIBRz1ApsunKhkv4ydzhw	King Seng
jViZvpGS1uYO2E6t5fG4xw	Nagels Kranz
JwTJcaBBc6Z2ckGCPFo0Zw	Kinder�rzte Stephan Kathrin Pfisterer Prinz
JxsRmp1bIRA9YAJYYrvFqg	Metzgerei F�chergrill Alfred Windt
jyCkvh9oCyhQS8sotRCUGA	Bezos Grill
jzmHs1saND7pr1OJ995PAA	Il Teatro
k3anEHyapYdF6w8AlGYTzA	L�derach
K6QPz6vAacAxBP7h6kdEaw	Old Chapel Pub
k7Y8zXSL2X3Gm_MxJj2Zsw	Waschhaus Exclusiv Preiswert u. Sauber W�scherei
K008tT3H-CyjiBV0zC97lw	Fielmann
k-Luaw_6agrJ3KEftVmUoQ	Restaurant Bernstein
kaX0K0Zg2iiHzL-UJ9hRKQ	Der KofferRaum
kBhO7ZsUsA-Dq0iZJN5YuQ	Oxford Foods & Drinks
kGQojQzVBP39GrQAN6fN7A	Elite Hotel Garni
kgVAfgnBMaiumvKnz5FShQ	Kaufland
kIoT-cofPtnlNvcx5DM0BQ	Cafecube
kJYmRN3h_Uihnje_mEQlvw	Hikari Asian Food
kk7lDdUu-VwutyeKhpBQLw	Gambrinus Bier-Bar
Kl4KJn41-jTkO5g_o9J2bQ	schuhreparatur
klkVCqlVYBYvO3hvtmMHeA	Eis Cassata
Ko0IWAEQtHd5kWr30PXD_A	B�ckerei-Konditorei Visel
kOfQyegQ7As4JPCpuQSZuQ	Sokrates
koSCCHbaAD2JYaKoEWAGvQ	Eren
kpknqAb5inS0ic0-0UtUng	Waschhaus
Kq1ZRU1MgrYQa2KfxESM7w	Tasse mit Pfiff
kQOsnOqEV1Uu9P9US6v9DA	Ehrlichs Wein-Contor
KrxtCW45J_5zfxbrrQK_VQ	Marktplatz Karlsruhe
ksC0xdA6QeNuLpew_Lvluw	H�gels Restaurant Dudelsack
ktQpBOGvDKfM0-KRCY21aA	Colling & Friends
KuKKjFdKH_0rVPx79q2uAA	Hellas-Salute
kUsNaD4NZ1Gh_kDXjTq6GQ	bed & breakfast Privatzimmervermittlung
kvWf4Z4afJvWZdkCVxDyeg	Restaurant Beim Schupi
KVwqBtoJM4Bzzv4r1mKJSA	Facharzt f�r Orthop�die und Sportmedizin Wolfgang Krentel
kW09pbl03gT_u9mNYHktgQ	Olivenbaum
kXImHciCMfjoze9Ctrpw-A	Ivy Cafe Bar
kZZVvob6GNtz-J5yVe10iA	Watt's
L0t1AKtrhmZj03K8Q_pcZg	M�ller Ltd. & Co.
L1a6mmBdIzO431VImUCjpg	B�ckerei Konditorei Cafe La Minzbrueck  Hagenbach
l1CzJq_lzQDioUDNfdr46A	Kosmetik- und Nagelstudio Annette Dobert
l2yVOnZtaULa5PSx85JkjA	Buchhandlung am Kronenplatz
L3mhx94gZcCYwMvR8Y4pGA	Schneiderei N�hbar
L4NBf0qY6wE2jQCD3ui9sA	Kaffeer�sterei Albrecht Schiek
l7UvEpdtIO66VyIGvriO0w	La Pineta
L8ptAswq0UvUwXdnVWjE8Q	Enchilada
l_ctRdjXQPxLpr0GmQBLBA	acora Hotel und Wohnen Karlsruhe
L-EkWc4HZiDVoxB7C3Z3Vg	Vogel Hausbr�u
l-pMt_YiLJXUGMeQOdtd_g	Zuckerbecker
lAGqSQW24ym7OFxMBXf4RQ	China Restaurant Yangtse
LcLTXfH_ado12bd6W4VT2w	Olympia
LEt0zGi-on6rI1h4r7IP_w	Die Zwiebel
Lg5F2e02jBaK0lrqbc8SRw	Panorama
lHTVUmgsQIxGI9WqCCXnQw	Leonardo
LHYZbX-BaPg3k7xn5EG5Ug	Deli Burgers
lku1qyIEkEPGgl-ZSMXIQw	Kouros
ll6IEuZo2hLh4PoAHjc6cA	Kult-Industries
LmGNs_JUEzpaJ_I_2O90vA	Waldsch�nke
lNforL0COH6J5hnF08l_1w	Filmpalast am ZKM
LnhGhSZFbUPbd-TaHFSlUA	Gutscheinpool.de
loHbUdrPuno1drdYgm2tdQ	Turmbergbahn
lPLr1-rZziBW6gVDENLUUQ	Gr�ner Krebs
lQi-hLyWx6aDkjD5oVKMtg	Amadeus
LRevsPnXvytCmV7gWOh_1w	Shalimar
lSZ1IMqd3ctUB9mzf22AEQ	Yuff..ka Restaurant
ltTBqHLIlXPe1qkvDYbAvQ	La Romantica
LuCrgEAXPoE0lcBnrVijQQ	Schmalzt�pfle
LudeITL-wiw883I4Nqq0Fg	GRiP Boardshop Karlsruhe
lUsaXEUmgHlwIq91ffl-Jg	Krone
lxptrd5mnV0dZ9aTKEOy0g	Sch�tzenhaus auf dem Turmberg
LYF3dfCoYHRJzImnspKMhg	Sukie's Cake Shop
LzA2QseZ4oowaikIn_i8QA	Gastst�tte Hofgalerie
lZdaEd0x4nCPtOgkBeKDFA	Knuddels - knuddels.de
lzJkgOCnjAA5B8tKPrLgsg	Korfu
lzlrGXBZ9RpDEpPUJ4Iezg	Frickeb�ck Backshop
m1xsKQP-gP1eL1_hFAmyhA	La Strada
M5qaph3f4UYT13TVbXiq3Q	C&M Friseur
m6LIw1KHnog2HM__IHIYBA	Schaufenster schreiben - schenken - geniesen !
M_O7vlWxe0GTzqnAhjXuHQ	Tierarzt Stefan Petri
m_qz8AU3uu-Fl1zmHVAcCw	Klaus B�ringer
MAgvMutGp9HHfQ_opx2btQ	Il Vino, Weinbar,
mAoCr7W94jiERo1xVyg2_Q	Oststadt D�ner
mDGpCtjxl79YtwtyFEO5fg	Kabarett in der Orgelfabrik, die Spiegelfechter e.V.
MDIliph5bpimXzXq8m8TMw	Restaurant und Pizzeria Trompeter von S�ckingen
MEqB2Dve64rklDl9GE-kRg	Salon Georg Friedrich
mH812zDFXzfe-soYKB1E7A	Prasse's Kaiserplatzl
mHchPV-YF9bjZroxXSHMyQ	Carpe Diem
Mhv_TCsXRVOfeatAZnm3xg	K�nstlerkneipe
mi6HyXkJK9Adzq-xti3oiA	Discothek Unversch�mt
miDl22E-Vx1bTBIQXmYF9g	Schlosshotel Karlsruhe
mJxdH_5Oy4kARMwO4KF_bg	Heilige Sophie
Mk4EOhIsaGargegbZj4cyQ	Mookata
MKBXPWocpfd196680kx4Ig	Mediterrane Selektion
ml0VNc9eREzC8fwZj9R8hA	Erdbeermund
mMo3W7sBDKXdYeWVSeKqMw	Max Lui
MOM_hUdqkA7rCN0Tg6c7GQ	F�llhorn Karlsruhe Naturkost u. Naturwaren Handels
MozQ5aTlhJwaI2OjeMM7EQ	Die Fris�re Enrico und Beata
MrgvarMQLLFGY8ov6vnvyg	Schlossgartenbahn
MVmfa8PxHyyHiEGI3MqlSQ	Wilkendorf's Teehaus
mVwUmftw4KcmLepuCyBosA	Tierpark Oberwald
MYaAu_O2PSecDRS8WqX5mw	S�dstern Fahrrad
mz1n2HTQONwj2Q7VnfvykQ	Tonos D�ner Kebap
mzvmAOdaxImvqfqmHQrEkA	Restaurant Schwarzer Adler
n2MHGb9UKtN9wL619jbz7w	Stadtbrauhaus Hagenbach
n5EMZZ4EfnPIgCfN3z4sfQ	Kamm'In
n5FnfX35tQgiWPHw1gNH0w	Holzhacker
n7-VcjUylQ94Zte3mWqLJg	Madame V�lo
n7FOMSsN4wSv6PEMuRX_PA	Eiscafe Eis-Oma
n8Ky9yX7KdM9uhO5PIS5IQ	Oval
n_n_WnX-CrjOLpHDr6Xgzg	Kaisergarten
nAMMS64Iriz9grhFzO6Evg	Kurt Lausenhammer
nb5J-28w8naR38vg6fbdmA	Radio Oriente
NBvCfBuShkbCfBVvtmKchQ	Cafe Pierod
NCaqjfK-3uCGhixn4LD7Ug	Restaurant  Zwitscherstube
nCiqlnIu7pNmnRkQFibKsg	Tierarzt Marcus Erben
nCNrS9LrXcqG0T-rziSZRg	City Park D�ner Pizza Salat
nEbkDXjOoxlpIlPcwGXFXg	Alfa
NEYJeDUNiWVHJY2jQ8AbUA	Ungeheuer Automobile Bmw Vertragsh�ndler Autohaus
NGVIpkvMko7HBIR5dSf97w	Eiscaf� Florenz
nibjXk78MTLgs3NrLVs2GA	Funsportsbar Xxl
NJcyFik3drl9bOX6fsPEMg	Sen
NKaI-TV3XozbIi58MS2ssw	El Taquito
NkJZbX7z79t-z7VCTraFQg	Pizzeria Kaminstube
nkS1No7nnXaQcTjPLsCJTw	Kesselhaus
Nl0WDdgd_SsmxQ1L4osn0g	Scruffy's Irish Pub
nLx3zKqTUrd5VOZn1JzctQ	Pizzeria Portobello
NnDsg_PHsc_aVjUqw-2EiQ	Snipes
nNlj8cScT8uG6zeXpgstHg	Alte Bank
nO9rhaYa9v6cRWly2PTldA	Blankenburg
NOVlS5DyG-W5ryzxw5D4qA	Oxfam
nPg1a-Buzv-PvxfHDKOrfg	Noodelz
npPXKUwvNLiEpFcRjV75BA	Restaurant Zum L�wen
nrdrdEq0x2yPknCYCLjINw	Gelatone
nSfVhbKMbB72kb48ALuC4Q	Continent
NSvI23_bSqDLEIyZ6CG7Fg	Kleintierpraxis H. Sp�rle
nTE5qqVWDLyIwaIsZBjgmw	El Bandido
nTfeDYEy9fV4dEc7LMgM2g	Pizza Sofort
ntjg79DoncBIViCa2_ES7w	Golfclub Hofgut Scheibenhardt e.V.
NW8oT7STzS_lnGq9na1hKw	Goldst�ck
nwMn1UN8SslncGAudcMXQQ	Hermannbr�u
nWU6WkITLvsIQLfdunpvWg	Buchhandlung Mende
nwZpULvp0sz_A38zRdwQog	Ratsstuben
nygDv0V8iGOAA5HK_UpvJA	Radisson Blu Hotel
O7gAxbZxe6r2SSzDaA568w	St�vchen
o7ITdXYbYHI8cY7kKi3RqA	Rheinf�hre
O7WWyfIngvJzkurqHxt-zg	Mille Stelle
o04jZ9Pqlo0363KStsoVIw	Pizzeria La Vita
O44eQVnZciZXU-nQaiKIPw	D�ner Pizza Restaurant Memo
O_8KPbCJpKSuFeqgmY0rHQ	Basislager
oAJFC0pUXJ1wHOehhgbmYQ	Taj Palace
obJE7v4DCIX7JrHo0ULlIA	Tuk Tuk
OBRi8m0U1uZISuMsmrNwdw	Hermes
obsjrNe75ypTw8_rY_FRPw	Die Blubber
oDGCwoW6WLbt9_XcY0p-2A	Dr. Thomas Kohm
OeO2xpV6Q9Ao3jCwZwdlTQ	Zum Thai
OFD83GJxZwmVCEwWjJmwsQ	Wildparkstadion
oHIWHZQAO6N2QezzrGWpsw	Toro  Caf�, Bar, Tapas
oI5S8WM1vfrLtFovylkguw	Zum L�wen
OIMZrrL5kGyZ6W6J8xsyEw	Pizza Blitz
oIZSTYYYxCMgkPQ6UhfaSg	Sonneneck
oJc_PmX4cvnOCsbcRahgug	kaiseki
OLSLqsB22pn5tXW08CnfIA	Restaurant Nerdings
om3qoz4MTGNn5JLXilys5Q	Kuhweide
OM_STp3HD4_VD8Cj7bk5FA	Webdome Internetcafe
OMed9SgOJ4H1G5gqUn_umA	Outlet Store Gartenm�bel
opCB7X-WIu2uiyvg7zU5dw	Paparazzi
OPckVDslcDH7v98nwtt5jw	portale 50
OrwnIUTkAWueo46g7MM54Q	China Imbiss Panda
os1Tw29uPcoO79yyPctr_g	Zum Schwanen
OSLkuwNmT-bAXWx_T-SbUg	B�ckerei-Konditorei Visel
OsNORlL36i6ucMO9EEhNoA	tartufo bianco
OSqi_tZwydODzqff2LCLtQ	Hairkiller
oTIVPCW7ca5xjAJsB6oXJw	new siam
oU97TcNDBHZu0gGH2wiT7Q	Eisdiele Veneta
ouovRnEE9M1R_jMm3eWqNQ	City Kebab Pizza
oxPnV43-BYdXRpKfAWbmMg	Badische Weinstube im Botanischen Garten
oZpN9T996T1M3eDiATfOCg	z Fondue
p2ClOLk3iwF6glVUsXYoWQ	L'Ancora
P5dLuhD2vCJxurMCE-UGtA	Kilimanjaro
P5kq8MLKjLm8ayy3hk8WSQ	K�LLE-ZOO
p9zQzAarxtulvnR3N4xcbA	Restaurant Schoko
PAyUvQEZcxrS9X2D9YiXwA	Beauty Eye
pb8ZcncghqEFyte3-6nJWg	Rhodos
pdISA8BqlOzP415f6l0a9g	G�rtnerklause im Kleingartenverein
PDt_BG9mYtdBf3mxvZyw3g	Roller
PeqiU4qUevbRas9Z7YeOcQ	Carls Wirtshaus
PeR64AIkleu-t9gwed6vow	Hallo Pizza!
PFEdj4zy3rD0wbHeEVaCDw	Fleischerfachgesch�ft Konrad Floc
PfjEZGICY_QNZAQolVDncw	Dr. med. Oliver Frerking
PGKNUqWf8bbh3SQMcuKvCA	Brasserie Pot-au-Feu
pIB6QhXYJZMOAVoGN49Tag	Da Gianni
pK-tkeJh-nc37duo9Hg8xw	The Hair Cafe Thc
Pnu3TLl2vKHd9kWe6EuNTQ	B�ckerei-Konditorei Richard Nu�baumer
PNyQejGIQy_oNCu3qIKRRg	Cafe Nun
pRCxPIEmu2UojXphKguGvQ	McDonald's
PsKXNVUfzpTGKZuAeSSgTA	Le Salon
pTDZ9IbXXQLBPeev-Oupbg	Esprit
pTi7fwrFZTqY7mpeu8NZyw	Juwelier Kamphues
PuPi36oN9F0O8LsIK6yMng	Imo Autopflege
PwNiXX_Q9zEAvuypP-6zQA	Rheinstrandbad Rappenw�rt
PxfqJwIO-QCB3y96Dw54Vg	Autohaus J�ttner
py1vmsHVB6woGVXwtZtbVQ	Mount Klotz
PYMkf1KLKf7bvZZOVaZjYQ	Zoo SB-Markt f�r Heimtiere
PzT7pqZ1GKNSOaOqNSbYwA	Mare Nostrum
Q0eBAW3YgXGHjAulqu7k2g	La Rose
Q4Y66vz2e-NIXNuvBLkBog	Durlacher Altstadtfest
Q9KZP_PPmKwdBKdt18yCWQ	Walhalla
q_qBMxTjNX3w17SF3o8wWg	Tanburi
q_Xd4xuUEcSga_n65SGejQ	Wmf W�rttembergische Metallwarenfabrik
q-Pc4j3mIzCfD-3eOs71jg	Polizeisportverein Karlsruhe e.V.
QAeEEK-XQlpWQl6LJYOtnA	Mewan Friseurstudio
QarmS4FAf3tlWMbHaCksvw	Hung Wok's
qaV3YBqrm9MVkXJuCPafaw	Zoo Karlsruhe
qb9ZA9SvLJ4Lhi4LQclseQ	G�nther-Klotz-Anlage
qBID4rvYlBllq0SR59vvjw	Meister Bagci Service
qdKwzUXhjBQJ5AlvRZxQLg	Erasmus
QeD2Nre6KyYf1pci4W9QgA	Hotel am Karlstor
qGKau05zpV-qnYmbDVJbnQ	Parf�merie Douglas
qGYtcAOItY3ys7CdZ-Q4xA	Frauenarztpraxis Leokadia Seidler
qhu-hCLlRiqoJ5du775oig	Dr. med. Beate Weinschenk
Qi61w8ZGqtipWfoALZq1hw	Restaurant An den Saumseen
qjdPgk2OuDjmgQkLAEmpIg	Gordani
qjK0z9LZCJa8p4JljmC11w	T.I.M.O. Italienischer Einkaufsmarkt GmbH
qjM94mEJRjhcFZfjJ0zXVg	Cafe Emaille
qjq6u-ab0GGb2c4rvNZbzg	Kaminstubb
QJsgf4Vcj6ZAKmbt4LPtXQ	FG 1
qK447qQ0UYOGGWjlZDxycQ	Heimservice + Restaurant Pronto Pronto
qKCYXulWC-SlD2BTc_SUzQ	Der Vogelbr�u
QKSTvcCbYHtCKST2AQ9W4Q	Weiherhofbad
QkttdZaXAt5csTYffJvVfg	BesenArt
QL3A3JgdImfDFOHqU1YV0w	Veritas
QnClRGIbIj3Ad2CAueSRQw	Brauhaus Monninger
qnE_bJoQlbW94yLYKAeH5A	Restaurant L�we am Tiergarten
qpoBgU3CRaJp2_QYMIleBw	Caf� Cortina
qrCIf32eIwBG8tPdjd59Xg	Purino
qrGmLp2qyvlVYLuGzn0W7Q	marotte Figurentheater
QRTW1rfw1KKjsSHbboCaJQ	CAP-Markt
qT-mx7itnS7_DtN3xX5BMg	Toni's Pizza Express
qtpzo1XcFu7SnPsrtLH3cw	Lang Asiashop
QUl85k7lKTvY1ry0sIoBgA	Alte Durlacher Brauerei
QURbSnCwx5NlCszp_H89Ng	B�ckerei Neff Zweigstelle
qWsWsHsOY9rTZVEr773LEw	Oktave
QX4eqLqfkmBVPGQana7Y4g	Metzgerei Kunzmann
qXKPy2VvVPn1WJtA9X3sxg	Uhrenklinik Speck
QXou2_cNNSGNqpIUBikQOg	B�cker L�rz
qZPe4sIIskdoYAt5WZt2jQ	Ristorante Adria
Qzpjop2y6h2B646l-fl4Iw	Aurum
R0k3wzbxnqO6a7arCGtc-Q	Eckerle Herrenmodenvertrieb
r1odoOBw1oyge8U3H_w9lQ	HN Steuerberatungsgesellschaft
R3kAGyaVGZt0Hhq9M46xPw	Espresso Stazione
r6_hgwcSv_YSLRtn8F3M8Q	Meine Pestoria
R8TNHc1Gw6LOVtflqgSelg	Da Serio
r79r7YC7NwxlncEMmJnffw	Anson's
R-Ly3sJyBLWLBTg-SbKhKg	Viva Pizza
RB4_iLGkfDVahkFf1koDBw	Reisezentrum Karlsruhe Hbf
rCj_SENiF0dwX1qiCzQ0tg	Schook Dii
rCYEy0Cg109fhpnXn1vDBw	Goethe Gymnasium
RdTksJbfVwDbuOqvpv3zZQ	Akademiehotel
RdWxr1GAp-BrK25nNRMS6Q	Dr. med. Wilfried Pfitzer
rdxY4ssW8wLrHUMUSSKAeQ	Kap
rE-MBRj1Nf3pnzEQ0msotA	Tiziano
RgdbMe1YL8K0ssfnA2XwmQ	da franco
rgu4D8r828sQvPM4p3k4XQ	Seng Sushi & Chinarestaurant
rhHqf8a6DEax4uo-YpXshA	Wacht am Rhein
rI-zKwYMA6ET1TK_oybZlA	Pizza Heimservice Exzellent
RIGDf2wpemxhAmCgWGOR9w	Dschingis Khan
rJZRC9dVdsHuIeQmDdp3rA	E. Breuninger
Rk6LiMxPpMhbERugYspYwQ	Geb�udereinigung S&O - Karlsruhe Reinigungsfirma
RK-nzsaTzF5at7ncuPm2Pg	Ristorante Da Paolino
rKLqywVES-dgjQ08mnqIGA	Telekom Shop
rOVEvIMMA0f7-PakoMtjtA	Oberer See
rpSKQ-pHcRxKCNuhoEZ2iw	Litfa�
rQruj9he537QGhhaZT_aBw	Akoya Grill & Sushi
RqS90lYHh5QlWj9ISK1ymA	Gockelburg
rrcU9G5p62u9CTQOTIBIxQ	Ranya
rrH-nfQE_qOfeoq1EmrJ2A	BabyOne
rSCu0sU-3G6lZtSHKvZ_DA	Tierschutzverein Karlsruhe u. Umgebung e.V.
Rw3wYzqmc_GtI8Ocx2xHUA	Kral
ryf9ITBNPAwT0dq0qFTrkg	Caf� Zeitlos
S0wr9Gj5RFscgffwYiJ4Iw	Karl-Apotheke
S1K_mg24V0704Le6B8x0AQ	San Felice
S6JeWO2aq4HEK0JL6vu4Uw	Albgaubad
S8mldWVT5FT2IFTAP1P1lQ	Erbprinz - Weinstube Sibylla
s9sRbsrPoRtj4D6UQik5wg	Pizza & Gusto
S78B3Ue7HfdJRmuGsxoEKg	Shogun Ya
S_N2AIRJLgv8MVNnwe40Qg	Keller Hair Company
S_wRQzLYdfv1KG8nKidc-Q	Zweirad Eicker
saopjBTvw8iVKmfJe-Y3fA	Minigolf Bierbar
sb2e9t3cOqUamkdXUnSy9w	Urai Thaimassage Durlach
Sdb26i3k-2oGfFIOM7Vo1g	Asia Imbiss
sDDPr7bV9uC1ubROF1AADQ	Rudolf Neff
SEDbbnlM6veHdjECABo3dg	Caf� Vanguarde
sFP7NkMVdr8KaZ32zjYQaA	F�nf
sGS6fMyhAAOd8j2I-NORRg	Bauhaus
SISGZJOJtEPMZCYXTHFftA	Mykonos
SjAnB4unBymlvlXe8ltMOw	Philong
sJYgtBb-To4rG12ANUtYmw	Palladio
sldKc-I-PDQg973dIf4Yyg	Thong Thai
sMe3y_v4-VKoQts-VGbw5A	China Restaurant Yummy Yummy
SqbXhueVJl4F4rbc2193wg	Pershia
sriGkDnL9vUUjXZQDFyvsQ	Yangda
SsThJPCbJYsWr5ZOpuzk6g	Restaurant Gartenzwerg
SVA7nxR-nc6TbRL9LllQ0g	Etap Hotel
sVcfcjQ3X5dAMQyndIm35w	Mittelalterlicher Weihnachtsmarkt
sWUJBOH7_iL4OcjX9tVIbg	Caf� Palladio
Sx2rwD5PWZgQzS_T7Czz-A	Kaffeebar Isetta
sXFxpk-7G_5EasbUQmIzyw	El Taco
SXMFJo-4eB5YbhHYMCLYFA	Hoepfner Burghof
